,trustlist_a_1,trustlist_b_1,trustlist_c_1,trustlist_a_2,trustlist_b_2,trustlist_c_2,trustlist_a,trustlist_b,trustlist_c,treat,y,female,ccpmember,urban,education,agegroup,income,life,pinterest,self_index,confucian_a,confucian_b,confucian_c,confucian_d,china,confucian_all,centraltrust_all,localtrust_all,weight_internet,college,young,high.income,high.life,high.pinterest,high.self,high.china,high.confucian_all
685,NA,NA,NA,NA,NA,5,NA,NA,5,c,5,1,0,1,3,5,6,5,4,2.333333333,1,3,4,3,5,2.75,4,4,3.758696,0,0,1,1,1,0,1,1
686,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,1,5,4,7,5,3,3,2,1,2,1,3,1.5,3,2,0.3577848,1,0,1,1,1,1,0,0
687,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,1,1,6,3,9,5,4,5,4,4,4,4,5,4,4,4,0.100821,1,1,1,1,1,1,1,1
688,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,1,6,3,5,4,3,2.333333333,2,3,2,4,4,2.75,4,3,0.214487,1,1,0,1,1,0,1,1
689,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,1,4,9,5,3,4,2.666666667,3,3,2,3,3,2.75,3,2,2.993115,0,0,0,0,1,0,0,1
690,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,1,0,5,3,5,5,4,3,2,2,2,3,5,2.25,4,3,0.0802852,1,1,0,1,1,1,1,0
691,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,5,4,6,4,4,3,2,3,2,3,4,2.5,3,2,0.3577848,1,0,1,1,1,1,1,0
692,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,1,0,3,2,5,4,3,2,1,3,2,3,4,2.25,4,3,1.059162,0,1,0,1,1,0,1,0
693,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,0,4,5,5,4,2,1.666666667,2,3,3,4,5,3,4,3,2.993115,0,0,0,1,0,0,1,1
694,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,1,3,6,6,4,2,2,1,3,3,4,4,2.75,4,3,3.758696,0,0,1,1,0,0,1,1
695,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,5,5,5,3,2,2,2,2,4,4,2.5,4,3,0.3577848,1,0,0,1,1,0,1,0
696,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,5,1,4,4,2,3.333333333,2,2,3,4,4,2.75,4,3,0.1707994,1,1,0,1,0,1,1,1
697,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,5,3,6,4,4,3,2,2,2,2,3,2,3,3,0.1707994,1,1,1,1,1,1,0,0
698,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,1,1,6,4,5,2,4,1.666666667,1,1,3,4,4,2.25,3,2,0.1339237,1,0,0,0,1,0,1,0
699,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,0,4,3,6,5,2,2.333333333,1,3,3,4,4,2.75,4,3,2.253273,0,1,1,1,0,0,1,1
700,NA,NA,0,NA,NA,NA,NA,NA,0,c,0,1,1,1,5,3,6,5,4,3.666666667,2,2,1,3,5,2,4,3,0.100821,1,1,1,1,1,1,1,0
701,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,1,5,2,6,4,3,2.333333333,2,2,2,3,5,2.25,4,3,0.214487,1,1,1,1,1,0,1,0
702,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,1,3,1,6,3,2,2.666666667,4,4,3,4,5,3.75,4,4,1.794325,0,1,1,0,0,0,1,1
703,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,5,2,7,5,4,3,1,1,1,1,1,1,2,2,0.1707994,1,1,1,1,1,1,0,0
704,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,0,5,1,3,3,2,2.666666667,2,2,2,4,4,2.5,3,3,0.1707994,1,1,0,0,0,0,1,0
705,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,1,1,6,4,9,5,4,4.666666667,2,2,3,2,5,2.25,4,4,0.1681787,1,0,1,1,1,1,1,0
706,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,0,2,4,4,3,3,1.666666667,2,2,2,3,3,2.25,3,2,2.993115,0,0,0,0,1,0,0,0
707,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,0,3,2,4,3,2,4,1,4,3,4,4,3,4,3,1.794325,0,1,0,0,0,1,1,1
708,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,5,4,7,4,4,2.333333333,2,3,2,2,3,2.25,2,2,0.2849104,1,0,1,1,1,0,0,0
709,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,3,5,8,5,3,3,4,4,3,3,5,3.5,3,3,2.993115,0,0,1,1,1,1,1,1
710,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,0,1,1,5,4,7,5,4,3,4,4,4,4,5,4,4,3,0.1339237,1,0,1,1,1,1,1,1
711,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,1,1,5,3,7,4,3,2.333333333,2,2,2,3,4,2.25,3,2,0.100821,1,1,1,1,1,0,1,0
712,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,1,5,5,6,3,3,3,2,2,2,3,2,2.25,2,2,0.2849104,1,0,1,0,1,1,0,0
713,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,4,7,4,4,2.666666667,3,3,3,3,4,3,3,4,0.3577848,1,0,1,1,1,0,1,1
714,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,4,8,4,3,3,1.666666667,2,2,1,3,4,2,3,3,2.993115,0,0,0,0,1,0,1,0
715,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,5,4,8,5,4,4,2,2,3,4,4,2.75,3,4,0.2849104,1,0,1,1,1,1,1,1
716,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,1,1,5,6,9,5,4,4.333333333,3,1,3,4,5,2.75,4,3,0.1339237,1,0,1,1,1,1,1,1
717,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,5,4,7,5,4,3,3,2,2,2,5,2.25,4,4,0.2849104,1,0,1,1,1,1,1,0
718,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,5,4,9,5,4,3.333333333,2,2,4,3,4,2.75,4,4,0.2849104,1,0,1,1,1,1,1,1
719,NA,NA,NA,0,NA,NA,0,NA,NA,a,0,0,0,1,5,4,4,2,2,2.666666667,2,1,1,1,2,1.25,2,2,0.2849104,1,0,0,0,0,0,0,0
720,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,1,4,6,5,4,3,2,2,2,2,3,3,2.25,3,2,2.993115,0,0,0,1,1,0,0,0
721,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,1,5,4,4,4,3,3.333333333,2,2,2,2,3,2,1,1,0.3577848,1,0,0,1,1,1,0,0
722,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,1,4,6,5,3,2,2.333333333,2,2,2,3,3,2.25,3,2,2.993115,0,0,0,0,0,0,0,0
723,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,5,7,5,3,2.333333333,3,2,3,4,5,3,4,3,0.2849104,1,0,1,1,1,0,1,1
724,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,6,4,5,3,4,3,2,1,2,1,2,1.5,1,1,0.3577848,1,0,0,0,1,1,0,0
725,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,5,4,9,5,4,5,2,2,4,4,5,3,4,4,0.2849104,1,0,1,1,1,1,1,1
726,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,5,7,5,4,2,2.333333333,2,2,3,3,4,2.5,3,3,0.3577848,1,0,0,1,0,0,1,0
727,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,0,5,3,5,3,3,2,2,3,3,3,5,2.75,3,2,0.1707994,1,1,0,0,1,0,1,1
728,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,5,4,7,4,4,2,3,3,3,3,4,3,3,3,0.2849104,1,0,1,1,1,0,1,1
729,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,0,1,5,5,6,4,1,3.333333333,2,1,1,3,3,1.75,1,1,0.2849104,1,0,1,1,0,1,0,0
730,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,5,2,6,4,3,2.666666667,4,4,4,3,4,3.75,3,4,0.1707994,1,1,1,1,1,0,1,1
731,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,3,7,4,3,3.333333333,2,2,3,3,4,2.5,4,3,0.1707994,1,1,1,1,1,1,1,0
732,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,4,6,5,5,3,1.333333333,3,3,3,4,5,3.25,4,3,2.993115,0,0,0,1,1,0,1,1
733,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,5,5,6,4,3,2.666666667,2,3,2,2,4,2.25,4,3,0.3577848,1,0,1,1,1,0,1,0
734,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,0,5,2,6,3,4,3.333333333,2,1,3,2,4,2,3,2,0.214487,1,1,1,0,1,1,1,0
735,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,0,5,9,7,4,3,2,3,3,4,3,4,3.25,3,3,0.3577848,1,0,1,1,1,0,1,1
736,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,1,1,5,3,7,4,3,2.666666667,3,2,3,3,3,2.75,3,2,0.0802852,1,1,1,1,1,0,0,1
737,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,5,7,5,3,2.333333333,3,2,3,2,5,2.5,4,4,0.3577848,1,0,1,1,1,0,1,0
738,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,1,5,5,8,4,3,2.333333333,1,4,3,3,4,2.75,4,3,0.3577848,1,0,1,1,1,0,1,1
739,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,1,1,6,4,8,5,4,3.333333333,4,3,3,3,4,3.25,3,3,0.1339237,1,0,1,1,1,1,1,1
740,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,1,6,4,2,2.333333333,2,2,2,3,4,2.25,3,3,0.1707994,1,1,1,1,0,0,1,0
741,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,0,5,4,6,4,4,3,2,1,1,4,3,2,3,2,0.2849104,1,0,1,1,1,1,0,0
742,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,1,5,2,5,5,3,3,2,2,3,3,4,2.5,3,2,0.214487,1,1,0,1,1,1,1,0
743,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,3,6,4,3,3,2,2,3,3,3,2.5,3,2,0.1707994,1,1,1,1,1,1,0,0
744,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,1,1,4,3,6,3,2,3,2,2,3,2,3,2.25,3,2,0.8434338,0,1,1,0,0,1,0,0
745,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,1,6,4,7,4,3,2,2,2,2,2,4,2,3,3,0.3577848,1,0,1,1,1,0,1,0
746,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,5,2,3,2,2,2.666666667,2,2,2,2,3,2,2,2,0.1707994,1,1,0,0,0,0,0,0
747,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,1,5,4,5,4,3,2.666666667,2,3,3,3,4,2.75,3,3,0.3577848,1,0,0,1,1,0,1,1
748,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,1,1,5,3,5,4,3,2,3,3,1,4,4,2.75,4,2,0.0802852,1,1,0,1,1,0,1,1
749,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,5,4,6,4,3,1.666666667,2,2,3,3,4,2.5,4,3,0.2849104,1,0,1,1,1,0,1,0
750,NA,1,NA,NA,NA,NA,NA,1,NA,b,1,0,0,1,5,6,4,2,3,3.666666667,2,1,3,3,3,2.25,2,2,0.2849104,1,0,0,0,1,1,0,0
751,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,5,5,5,5,3,3,2,3,3,4,4,3,4,4,0.3577848,1,0,0,1,1,1,1,1
752,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,5,4,6,4,3,2.333333333,4,3,3,4,3,3.5,3,3,0.3577848,1,0,1,1,1,0,0,1
753,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,5,4,6,4,3,2.333333333,3,4,3,4,4,3.5,3,3,0.2849104,1,0,1,1,1,0,1,1
754,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,1,1,6,3,9,4,3,3,3,2,3,2,5,2.5,4,3,0.100821,1,1,1,1,1,1,1,0
755,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,5,4,5,4,4,2.666666667,2,2,2,2,4,2,3,2,0.2849104,1,0,0,1,1,0,1,0
756,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,4,8,5,3,2.666666667,3,3,3,4,4,3.25,3,3,0.2849104,1,0,1,1,1,0,1,1
757,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,1,1,5,3,5,4,3,2.666666667,1,3,3,3,4,2.5,4,3,0.100821,1,1,0,1,1,0,1,0
758,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,1,5,3,7,4,4,3.333333333,2,3,3,4,4,3,4,3,0.1707994,1,1,1,1,1,1,1,1
759,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,3,7,4,4,2.666666667,3,4,3,3,4,3.25,2,3,0.1707994,1,1,1,1,1,0,1,1
760,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,4,5,4,2,2.333333333,2,3,2,3,3,2.5,3,3,0.3577848,1,0,0,1,0,0,0,0
761,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,5,3,5,4,3,2.666666667,1,3,2,2,4,2,4,3,0.214487,1,1,0,1,1,0,1,0
762,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,1,0,0,4,3,3,4,2,2.333333333,3,3,3,2,4,2.75,3,3,2.253273,0,1,0,1,0,0,1,1
763,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,1,1,6,4,7,4,3,2.333333333,2,1,2,2,5,1.75,3,3,0.1339237,1,0,1,1,1,0,1,0
764,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,1,5,4,7,5,4,3,4,4,4,4,5,4,4,4,0.3577848,1,0,1,1,1,1,1,1
765,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,1,5,3,4,3,2,2,2,2,3,3,3,2.5,3,2,0.214487,1,1,0,0,0,0,0,0
766,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,1,6,3,7,5,4,3,2,1,3,2,5,2,3,3,0.1707994,1,1,1,1,1,1,1,0
767,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,0,5,9,7,4,3,2,3,3,3,3,4,3,3,3,0.3577848,1,0,1,1,1,0,1,1
768,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,5,5,5,4,4,3,3,1,3,4,4,2.75,4,3,0.2849104,1,0,0,1,1,1,1,1
769,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,1,1,6,4,8,5,3,3,3,3,3,4,5,3.25,4,4,0.1681787,1,0,1,1,1,1,1,1
770,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,1,5,4,5,4,3,3.666666667,2,2,3,3,3,2.5,3,2,0.3577848,1,0,0,1,1,1,0,0
771,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,5,3,5,4,3,2,3,3,3,4,4,3.25,3,3,0.1707994,1,1,0,1,1,0,1,1
772,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,5,3,6,4,3,3,2,2,3,3,3,2.5,3,1,0.1707994,1,1,1,1,1,1,0,0
773,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,5,3,6,4,4,2.333333333,2,3,3,4,4,3,4,2,0.214487,1,1,1,1,1,0,1,1
774,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,1,1,5,3,7,5,3,2.333333333,1,2,2,3,4,2,3,2,0.100821,1,1,1,1,1,0,1,0
775,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,1,5,5,7,3,3,4,2,2,3,3,3,2.5,3,2,0.2849104,1,0,1,0,1,1,0,0
776,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,1,5,5,6,3,3,3.666666667,2,2,1,4,2,2.25,2,3,0.3577848,1,0,1,0,1,1,0,0
777,NA,NA,NA,0,NA,NA,0,NA,NA,a,0,0,0,1,6,4,8,5,1,2.666666667,2,3,3,4,5,3,3,2,0.2849104,1,0,1,1,0,0,1,1
778,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,1,6,4,9,5,4,2.666666667,2,2,2,4,5,2.5,4,3,0.3577848,1,0,1,1,1,0,1,0
779,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,5,4,6,4,2,2.666666667,2,3,3,3,5,2.75,3,3,0.2849104,1,0,1,1,0,0,1,1
780,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,1,6,3,5,4,3,3,2,2,1,3,4,2,4,4,0.214487,1,1,0,1,1,1,1,0
781,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,6,4,3,3,2,1.333333333,2,3,2,3,3,2.5,3,2,0.2849104,1,0,0,0,0,0,0,0
782,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,1,5,4,5,4,3,2,2,1,2,1,4,1.5,3,2,0.3577848,1,0,0,1,1,0,1,0
783,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,5,3,7,3,2,2.666666667,2,2,2,4,4,2.5,3,2,0.214487,1,1,1,0,0,0,1,0
784,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,7,6,2,2,3,2,2,3,4,4,2.75,3,2,0.2849104,1,0,1,0,0,1,1,1
785,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,4,6,4,4,2.666666667,3,3,3,3,4,3,3,2,0.2849104,1,0,1,1,1,0,1,1
786,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,0,5,3,5,4,3,1.333333333,2,2,2,2,5,2,3,3,0.1707994,1,1,0,1,1,0,1,0
787,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,0,5,2,2,5,2,2.333333333,2,3,3,2,5,2.5,3,2,0.214487,1,1,0,1,0,0,1,0
788,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,3,5,4,4,2.333333333,2,2,2,3,3,2.25,3,3,0.214487,1,1,0,1,1,0,0,0
789,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,6,4,8,4,4,1.666666667,2,2,3,3,4,2.5,3,3,0.3577848,1,0,1,1,1,0,1,0
790,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,5,3,6,4,4,2.333333333,2,3,3,3,4,2.75,4,3,0.1707994,1,1,1,1,1,0,1,1
791,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,0,0,5,3,5,3,4,3.666666667,1,2,2,3,4,2,3,3,0.1707994,1,1,0,0,1,1,1,0
792,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,1,5,4,6,3,3,2.333333333,2,2,2,3,4,2.25,2,3,0.3577848,1,0,1,0,1,0,1,0
793,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,0,5,9,7,4,3,2,3,3,3,3,4,3,3,3,0.3577848,1,0,1,1,1,0,1,1
794,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,6,3,7,5,4,2.666666667,2,2,3,3,5,2.5,4,3,0.214487,1,1,1,1,1,0,1,0
795,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,5,7,5,4,4,2.333333333,3,2,2,4,3,2.75,3,2,0.2849104,1,0,0,1,1,0,0,1
796,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,1,1,5,4,7,5,4,3.666666667,3,2,3,4,5,3,4,4,0.1339237,1,0,1,1,1,1,1,1
797,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,6,3,7,4,2,3,1,2,2,3,3,2,4,3,0.214487,1,1,1,1,0,1,0,0
798,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,0,6,3,5,4,4,2.333333333,2,2,2,4,4,2.5,3,2,0.1707994,1,1,0,1,1,0,1,0
799,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,1,0,5,4,5,4,4,3.333333333,4,3,4,3,4,3.5,4,3,0.1339237,1,0,0,1,1,1,1,1
800,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,0,1,5,2,6,4,2,1.666666667,2,2,2,1,4,1.75,3,2,0.214487,1,1,1,1,0,0,1,0
801,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,1,0,5,3,7,4,3,2.333333333,2,2,3,2,4,2.25,3,3,0.100821,1,1,1,1,1,0,1,0
802,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,1,1,4,10,5,3,3,2.333333333,2,2,3,3,3,2.5,4,3,1.40693,0,0,0,0,1,0,0,0
803,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,1,5,7,6,5,3,2.333333333,3,3,3,4,5,3.25,4,4,0.2849104,1,0,1,1,1,0,1,1
804,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,1,1,6,5,6,5,3,2,1,1,3,3,4,2,4,3,0.1681787,1,0,1,1,1,0,1,0
805,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,0,4,3,6,3,3,2,2,2,2,3,4,2.25,4,3,2.253273,0,1,1,0,1,0,1,0
806,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,0,1,5,4,7,4,3,2.666666667,2,2,2,3,5,2.25,3,3,0.3577848,1,0,1,1,1,0,1,0
807,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,5,3,7,4,3,4,2,2,2,1,4,1.75,4,3,0.214487,1,1,1,1,1,1,1,0
808,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,0,4,5,5,4,3,1.666666667,3,3,3,1,4,2.5,3,3,3.758696,0,0,0,1,1,0,1,0
809,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,0,1,4,3,6,4,3,2.666666667,3,2,3,2,3,2.5,3,2,1.794325,0,1,1,1,1,0,0,0
810,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,0,5,3,5,4,2,2.666666667,1,1,2,3,3,1.75,4,3,0.1707994,1,1,0,1,0,0,0,0
811,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,5,7,4,3,3.333333333,2,4,3,4,4,3.25,4,3,0.2849104,1,0,1,1,1,1,1,1
812,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,0,5,4,5,4,1,1.666666667,2,1,2,2,3,1.75,3,2,0.3577848,1,0,0,1,0,0,0,0
813,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,1,1,4,3,4,3,3,2.666666667,3,3,3,3,3,3,3,3,0.8434338,0,1,0,0,1,0,0,1
814,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,4,4,6,3,2,1.333333333,2,1,2,4,4,2.25,4,3,3.758696,0,0,1,0,0,0,1,0
815,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,5,2,5,5,3,1.666666667,2,2,1,3,5,2,4,1,0.1707994,1,1,0,1,1,0,1,0
816,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,5,4,6,2,2,2,2,3,3,3,3,2.75,3,3,0.3577848,1,0,1,0,0,0,0,1
817,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,1,1,6,4,7,4,3,3,2,1,2,4,5,2.25,4,4,0.1339237,1,0,1,1,1,1,1,0
818,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,1,0,1,5,3,5,3,2,3,2,2,3,4,3,2.75,3,3,0.214487,1,1,0,0,0,1,0,1
819,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,0,5,4,9,4,3,4,2,2,3,3,4,2.5,3,3,0.3577848,1,0,1,1,1,1,1,0
820,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,1,1,5,8,5,4,3,2.666666667,3,4,3,4,4,3.5,4,3,0.1339237,1,0,0,1,1,0,1,1
821,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,0,0,0,3,2,6,4,2,4,1,4,2,4,4,2.75,4,2,1.794325,0,1,1,1,0,1,1,1
822,NA,NA,NA,NA,1,NA,NA,1,NA,b,1,1,0,1,5,4,7,4,3,3.666666667,2,2,3,3,4,2.5,3,2,0.3577848,1,0,1,1,1,1,1,0
823,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,1,1,5,4,7,5,2,4.333333333,2,1,2,3,4,2,4,3,0.1681787,1,0,1,1,0,1,1,0
824,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,6,3,8,4,3,3,2,2,3,4,4,2.75,3,3,0.1707994,1,1,1,1,1,1,1,1
825,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,0,1,5,3,7,4,3,2,1,1,1,1,4,1,3,2,0.1707994,1,1,1,1,1,0,1,0
826,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,0,1,5,4,3,2,1,2.333333333,2,2,3,3,3,2.5,3,3,0.3577848,1,0,0,0,0,0,0,0
827,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,6,3,5,2,3,4.333333333,2,1,3,3,3,2.25,4,3,0.1707994,1,1,0,0,1,1,0,0
828,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,1,1,6,8,5,3,2,2,1,3,2,3,3,2.25,3,3,0.1681787,1,0,0,0,0,0,0,0
829,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,1,0,5,2,6,4,3,2.333333333,2,2,3,2,4,2.25,3,3,0.0802852,1,1,1,1,1,0,1,0
830,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,0,1,1,5,7,5,3,3,2.333333333,3,3,3,4,4,3.25,4,3,0.1339237,1,0,0,0,1,0,1,1
831,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,2,4,4,4,3,1,2,3,3,4,2.25,4,3,0.1707994,1,1,0,1,1,1,1,0
832,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,1,5,3,5,4,3,2,2,3,3,3,4,2.75,3,3,0.214487,1,1,0,1,1,0,1,1
833,NA,0,NA,NA,NA,NA,NA,0,NA,b,0,0,0,1,5,5,7,4,3,2.666666667,1,1,1,2,1,1.25,1,1,0.2849104,1,0,1,1,1,0,0,0
834,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,1,6,4,8,5,3,3.333333333,3,3,3,3,4,3,4,3,0.2849104,1,0,1,1,1,1,1,1
835,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,5,3,6,4,3,1.666666667,3,2,3,3,4,2.75,3,3,0.1707994,1,1,1,1,1,0,1,1
836,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,3,4,4,3,1.666666667,2,3,3,3,4,2.75,3,2,0.214487,1,1,0,1,1,0,1,1
